Invoice_ID,Branch,City,Customer_ID,Customer_Type,Gender,Product_Line,Date,Unit_Price,Quantity,Sales_Amount,Profit,Payment_Method
INV1194,Branch A,Yangon,1395,Member,Male,Food & Beverages,2024-02-21,283.33407918083384,9,2550.0067126275044,765.0020137882512,E-Wallet
INV1195,Branch C,Mandalay,2030,Member,Female,Fashion,2024-02-20,226.56522546477822,6,1359.3913527886693,407.8174058366008,E-Wallet
INV1196,Branch B,Naypyidaw,1639,Normal,Female,Electronics,2024-03-11,218.96400910687777,2,437.92801821375554,131.37840546412664,Cash
INV1197,Branch C,Yangon,2018,Normal,Female,Home & Garden,2024-02-17,249.6815461567711,5,1248.4077307838556,374.52231923515666,Credit Card
INV1198,Branch C,Naypyidaw,1566,Normal,Female,Sports & Outdoors,2024-01-19,139.39835408348767,9,1254.585186751389,376.3755560254167,E-Wallet
INV1199,Branch B,Mandalay,1230,Normal,Female,Health & Beauty,2024-01-06,243.6949144591716,8,1949.5593156733728,584.8677947020118,Cash
INV1200,Branch A,Yangon,1873,Member,Male,Home & Garden,2024-03-24,12.309677376180826,7,86.16774163326578,25.85032248997973,E-Wallet
INV1201,Branch A,Naypyidaw,1573,Normal,Male,Health & Beauty,2024-01-27,278.1227060592734,1,278.1227060592734,83.43681181778202,Credit Card
INV1202,Branch B,Yangon,1239,Normal,Female,Food & Beverages,2024-02-22,138.55888775998085,4,554.2355510399234,166.270665311977,E-Wallet
INV1203,Branch A,Naypyidaw,1089,Member,Male,Health & Beauty,2024-02-17,170.4802544810668,7,1193.3617813674675,358.00853441024026,E-Wallet
INV1204,Branch B,Mandalay,1231,Member,Male,Food & Beverages,2024-01-07,83.91585218531587,7,587.4109652972111,176.22328958916333,Cash
INV1205,Branch B,Mandalay,1456,Normal,Male,Electronics,2024-02-28,225.33394152372222,6,1352.0036491423334,405.6010947427,E-Wallet
INV1206,Branch C,Yangon,1232,Normal,Female,Health & Beauty,2024-03-09,32.224383877822156,8,257.79507102257725,77.33852130677317,Cash
INV1207,Branch B,Naypyidaw,1353,Member,Male,Home & Garden,2024-01-11,263.06438273858225,6,1578.3862964314935,473.515888929448,Credit Card
INV1208,Branch C,Yangon,2004,Normal,Female,Food & Beverages,2024-01-15,250.1538804118394,3,750.4616412355182,225.13849237065546,E-Wallet
INV1209,Branch A,Yangon,2356,Member,Male,Home & Garden,2024-03-04,72.65743371098225,4,290.629734843929,87.1889204531787,Credit Card
INV1210,Branch A,Naypyidaw,1438,Member,Female,Fashion,2024-01-03,244.70407550272608,3,734.1122265081783,220.2336679524535,Credit Card
INV1211,Branch A,Naypyidaw,2398,Member,Male,Food & Beverages,2024-03-09,238.04374258782963,1,238.04374258782963,71.41312277634889,E-Wallet
INV1212,Branch A,Naypyidaw,2315,Member,Female,Health & Beauty,2024-01-23,193.34281334864522,5,966.7140667432261,290.01422002296783,Cash
INV1213,Branch C,Mandalay,1344,Normal,Female,Food & Beverages,2024-02-22,118.32085130090938,1,118.32085130090938,35.496255390272815,Credit Card
INV1214,Branch A,Yangon,1663,Member,Male,Home & Garden,2024-02-06,88.73463871274168,1,88.73463871274168,26.620391613822505,Credit Card
INV1215,Branch B,Yangon,2451,Member,Female,Electronics,2024-01-09,77.21724118391151,2,154.43448236782302,46.33034471034691,E-Wallet
INV1216,Branch B,Mandalay,1656,Normal,Female,Food & Beverages,2024-01-15,102.39659920144608,4,409.5863968057843,122.87591904173529,E-Wallet
INV1217,Branch B,Naypyidaw,1129,Member,Female,Health & Beauty,2024-01-03,272.0319485954338,6,1632.1916915726028,489.65750747178083,E-Wallet
INV1218,Branch C,Mandalay,1140,Normal,Female,Fashion,2024-03-10,32.51582503674657,8,260.12660029397256,78.03798008819176,E-Wallet
INV1219,Branch A,Mandalay,1414,Normal,Female,Sports & Outdoors,2024-01-17,250.372670113358,3,751.118010340074,225.33540310202218,E-Wallet
INV1220,Branch A,Mandalay,2116,Normal,Female,Electronics,2024-01-26,111.17812176212884,1,111.17812176212884,33.35343652863865,E-Wallet
INV1221,Branch A,Yangon,1625,Member,Female,Fashion,2024-01-21,161.26382484329386,3,483.7914745298816,145.13744235896448,Cash
INV1222,Branch C,Mandalay,1283,Normal,Female,Food & Beverages,2024-03-12,240.4008337580623,3,721.202501274187,216.36075038225607,Credit Card
INV1223,Branch B,Yangon,1222,Normal,Male,Home & Garden,2024-01-21,266.4691986366617,5,1332.3459931833086,399.7037979549926,Cash
INV1224,Branch B,Yangon,1743,Member,Male,Home & Garden,2024-01-11,109.98661182106763,4,439.9464472842705,131.98393418528116,Cash
INV1225,Branch A,Yangon,1462,Normal,Female,Health & Beauty,2024-02-07,143.934609569782,4,575.738438279128,172.7215314837384,E-Wallet
INV1226,Branch B,Naypyidaw,2299,Normal,Female,Home & Garden,2024-03-12,130.20965879686975,9,1171.8869291718277,351.5660787515483,Credit Card
INV1227,Branch B,Yangon,2163,Normal,Male,Electronics,2024-03-28,13.84279971613406,7,96.89959801293841,29.069879403881522,Cash
INV1228,Branch C,Yangon,1356,Normal,Male,Home & Garden,2024-02-04,95.82343776901041,4,383.29375107604164,114.9881253228125,E-Wallet
INV1229,Branch C,Naypyidaw,2046,Normal,Male,Health & Beauty,2024-01-14,143.16487778244291,3,429.4946333473288,128.84839000419862,E-Wallet
INV1230,Branch C,Yangon,2293,Member,Female,Sports & Outdoors,2024-01-14,129.21714657532755,6,775.3028794519653,232.59086383558957,Credit Card
INV1231,Branch C,Mandalay,1858,Normal,Male,Food & Beverages,2024-01-10,219.35947597954703,3,658.0784279386411,197.42352838159232,Cash
INV1232,Branch A,Mandalay,1664,Normal,Female,Food & Beverages,2024-01-12,121.59304899411994,6,729.5582939647196,218.86748818941587,Cash
INV1233,Branch C,Yangon,2356,Member,Female,Home & Garden,2024-02-07,151.91917020149435,9,1367.2725318134492,410.1817595440347,Cash
INV1234,Branch B,Naypyidaw,2014,Member,Male,Fashion,2024-02-03,134.5864917183854,6,807.5189503103123,242.2556850930937,E-Wallet
INV1235,Branch A,Mandalay,1084,Member,Female,Food & Beverages,2024-02-10,224.78158317936746,4,899.1263327174698,269.73789981524095,Credit Card
INV1236,Branch B,Naypyidaw,1620,Normal,Female,Sports & Outdoors,2024-01-10,260.2619957062191,5,1301.3099785310956,390.39299355932866,Credit Card
INV1237,Branch B,Naypyidaw,2054,Member,Female,Home & Garden,2024-01-17,164.2478329121791,6,985.4869974730746,295.64609924192234,Cash
INV1238,Branch B,Mandalay,1239,Normal,Female,Health & Beauty,2024-01-17,238.93533631660543,3,716.8060089498163,215.04180268494488,E-Wallet
INV1239,Branch C,Naypyidaw,1362,Normal,Male,Sports & Outdoors,2024-03-07,96.06813778575668,8,768.5451022860534,230.563530685816,Cash
INV1240,Branch C,Mandalay,1821,Member,Male,Home & Garden,2024-03-02,166.99718694560792,4,667.9887477824317,200.3966243347295,Credit Card
INV1241,Branch A,Naypyidaw,2412,Member,Female,Sports & Outdoors,2024-01-01,110.11668656429201,8,880.9334925143361,264.2800477543008,E-Wallet
INV1242,Branch A,Mandalay,1667,Normal,Female,Food & Beverages,2024-01-12,130.11826841583078,3,390.3548052474923,117.1064415742477,Cash
INV1243,Branch C,Yangon,2322,Member,Male,Health & Beauty,2024-01-04,222.4000207956739,7,1556.8001455697172,467.0400436709151,Cash
INV1244,Branch B,Mandalay,2394,Normal,Female,Home & Garden,2024-02-11,265.6821198764867,9,2391.13907888838,717.341723666514,E-Wallet
INV1245,Branch A,Mandalay,1098,Member,Male,Electronics,2024-01-13,45.23366341545197,4,180.93465366180789,54.28039609854236,Credit Card
INV1246,Branch C,Mandalay,1046,Member,Female,Health & Beauty,2024-03-25,194.04538438134034,8,1552.3630750507227,465.7089225152168,E-Wallet
INV1247,Branch C,Mandalay,1838,Member,Female,Electronics,2024-03-26,178.82170419756156,3,536.4651125926847,160.9395337778054,Cash
INV1248,Branch C,Naypyidaw,1421,Normal,Male,Sports & Outdoors,2024-01-04,44.34036136102024,7,310.3825295271417,93.11475885814251,Cash
INV1249,Branch B,Yangon,1061,Member,Male,Fashion,2024-03-22,71.44935582763163,3,214.34806748289492,64.30442024486847,Cash
INV1250,Branch C,Mandalay,2132,Normal,Male,Health & Beauty,2024-03-09,100.19072347247727,7,701.3350643073409,210.40051929220226,Cash
INV1251,Branch C,Naypyidaw,2142,Normal,Male,Sports & Outdoors,2024-01-19,58.41001053707543,6,350.46006322245256,105.13801896673577,Credit Card
INV1252,Branch C,Yangon,2009,Normal,Female,Electronics,2024-01-02,80.68154993205911,2,161.36309986411823,48.408929959235465,Credit Card
INV1253,Branch C,Yangon,1597,Normal,Male,Food & Beverages,2024-01-12,87.60423166989519,3,262.81269500968557,78.84380850290567,Cash
INV1254,Branch A,Yangon,2405,Member,Female,Food & Beverages,2024-03-21,107.34541158132728,6,644.0724694879636,193.22174084638908,Credit Card
INV1255,Branch A,Yangon,1391,Normal,Male,Fashion,2024-03-14,227.3232313123361,4,909.2929252493444,272.7878775748033,Credit Card
INV1256,Branch C,Mandalay,1976,Normal,Male,Health & Beauty,2024-01-06,175.8545391166742,6,1055.1272347000452,316.53817041001355,Credit Card
INV1257,Branch B,Mandalay,2075,Member,Female,Health & Beauty,2024-01-08,296.0115348659064,1,296.0115348659064,88.80346045977193,Cash
INV1258,Branch A,Naypyidaw,1602,Normal,Male,Health & Beauty,2024-02-20,130.2733898205666,1,130.2733898205666,39.08201694616998,E-Wallet
INV1259,Branch C,Naypyidaw,2312,Member,Male,Sports & Outdoors,2024-01-11,228.62087141270825,3,685.8626142381247,205.7587842714374,E-Wallet
INV1260,Branch A,Naypyidaw,1336,Normal,Male,Fashion,2024-03-03,262.7258421991948,8,2101.8067375935584,630.5420212780675,E-Wallet
INV1261,Branch A,Yangon,1809,Member,Male,Health & Beauty,2024-02-26,206.90376298103214,8,1655.2301038482572,496.5690311544771,Cash
INV1262,Branch B,Yangon,2227,Normal,Female,Sports & Outdoors,2024-01-12,129.44077472107384,4,517.7630988842953,155.3289296652886,Credit Card
INV1263,Branch C,Mandalay,2261,Member,Female,Food & Beverages,2024-03-13,228.54244291626836,6,1371.2546574976102,411.37639724928306,Credit Card
INV1264,Branch C,Yangon,2405,Normal,Male,Electronics,2024-01-02,69.06346995407861,8,552.5077596326289,165.75232788978866,Cash
INV1265,Branch B,Yangon,1751,Normal,Male,Sports & Outdoors,2024-01-08,104.9901279022384,7,734.9308953156687,220.4792685947006,Cash
INV1266,Branch B,Yangon,2159,Member,Male,Food & Beverages,2024-01-11,168.53872397879374,7,1179.7710678515562,353.9313203554668,E-Wallet
INV1267,Branch C,Naypyidaw,2430,Member,Female,Food & Beverages,2024-02-22,176.868722312983,4,707.474889251932,212.2424667755796,E-Wallet
INV1268,Branch C,Naypyidaw,2385,Member,Female,Electronics,2024-01-10,16.421027887062543,9,147.78925098356288,44.33677529506886,Cash
INV1269,Branch B,Mandalay,2404,Member,Female,Food & Beverages,2024-03-25,284.08311473924255,6,1704.4986884354553,511.34960653063655,E-Wallet
INV1270,Branch A,Yangon,1880,Normal,Female,Fashion,2024-03-24,212.02190865304308,3,636.0657259591293,190.81971778773877,Credit Card
INV1271,Branch A,Yangon,1634,Normal,Male,Electronics,2024-01-08,153.7540875672484,5,768.7704378362421,230.6311313508726,Cash
INV1272,Branch B,Mandalay,1253,Member,Male,Food & Beverages,2024-02-05,280.60689797840945,5,1403.0344898920473,420.9103469676142,Cash
INV1273,Branch A,Yangon,2137,Normal,Male,Home & Garden,2024-03-16,137.33771392274025,5,686.6885696137012,206.00657088411037,Credit Card
INV1274,Branch B,Yangon,1019,Member,Female,Sports & Outdoors,2024-01-14,294.3263153784078,8,2354.6105230272624,706.3831569081786,Credit Card
INV1275,Branch A,Naypyidaw,1527,Member,Male,Food & Beverages,2024-02-23,158.5625796006107,9,1427.0632164054962,428.11896492164885,Credit Card
INV1276,Branch A,Mandalay,2168,Normal,Female,Fashion,2024-03-25,43.14287329941404,9,388.28585969472635,116.4857579084179,E-Wallet
INV1277,Branch C,Mandalay,2231,Normal,Female,Health & Beauty,2024-03-26,231.7922820131904,6,1390.7536920791424,417.22610762374273,Cash
INV1278,Branch C,Mandalay,1375,Normal,Male,Food & Beverages,2024-01-21,206.88034027257376,6,1241.2820416354425,372.3846124906327,E-Wallet
INV1279,Branch A,Mandalay,1165,Normal,Male,Health & Beauty,2024-02-19,234.16614917862017,9,2107.4953426075817,632.2486027822745,Credit Card
INV1280,Branch A,Naypyidaw,2204,Normal,Male,Home & Garden,2024-02-08,285.9181883304475,4,1143.67275332179,343.101825996537,E-Wallet
INV1281,Branch C,Naypyidaw,1860,Normal,Female,Food & Beverages,2024-01-20,235.18189776879527,6,1411.0913866127717,423.3274159838315,Credit Card
INV1282,Branch C,Yangon,1616,Normal,Female,Electronics,2024-03-28,187.2876146428276,4,749.1504585713104,224.74513757139312,E-Wallet
INV1283,Branch C,Yangon,1611,Member,Male,Health & Beauty,2024-03-27,258.6195816846439,1,258.6195816846439,77.58587450539316,E-Wallet
INV1284,Branch B,Yangon,2467,Member,Male,Home & Garden,2024-01-07,205.24146741281416,7,1436.690271889699,431.0070815669097,Credit Card
INV1285,Branch A,Yangon,2355,Member,Female,Electronics,2024-01-09,128.3545264795177,6,770.1271588771061,231.03814766313184,E-Wallet
INV1286,Branch C,Naypyidaw,1502,Member,Male,Electronics,2024-01-01,266.8297316301142,9,2401.467584671028,720.4402754013083,Cash
INV1287,Branch A,Mandalay,1912,Member,Female,Electronics,2024-01-26,74.35113362746813,7,520.4579353922769,156.13738061768308,E-Wallet
INV1288,Branch B,Naypyidaw,1078,Normal,Female,Electronics,2024-02-07,217.24596972353,7,1520.7217880647102,456.21653641941305,E-Wallet
INV1289,Branch B,Yangon,1584,Member,Male,Food & Beverages,2024-02-07,265.6534019328195,2,531.306803865639,159.3920411596917,Cash
INV1290,Branch C,Naypyidaw,1687,Member,Male,Sports & Outdoors,2024-03-01,222.0817907139559,9,1998.736116425603,599.6208349276809,Credit Card
INV1291,Branch B,Mandalay,1395,Member,Male,Food & Beverages,2024-02-13,212.2098715256185,9,1909.8888437305664,572.9666531191699,Cash
INV1292,Branch A,Mandalay,2126,Member,Male,Food & Beverages,2024-03-26,228.26510528083244,6,1369.5906316849946,410.8771895054984,E-Wallet
INV1293,Branch C,Naypyidaw,1401,Member,Female,Home & Garden,2024-02-13,144.86602200718687,3,434.5980660215606,130.37941980646818,Credit Card
INV1294,Branch A,Naypyidaw,1974,Member,Female,Home & Garden,2024-03-14,263.50949782553755,1,263.50949782553755,79.05284934766127,E-Wallet
INV1295,Branch A,Naypyidaw,1223,Member,Female,Sports & Outdoors,2024-03-02,68.99657778946644,4,275.98631115786577,82.79589334735972,E-Wallet
INV1296,Branch B,Yangon,1517,Normal,Male,Home & Garden,2024-01-06,46.94206064009839,3,140.82618192029517,42.24785457608855,Cash
INV1297,Branch B,Naypyidaw,1633,Normal,Female,Fashion,2024-01-17,92.79754623436835,1,92.79754623436835,27.839263870310507,Cash
INV1298,Branch B,Naypyidaw,1235,Member,Male,Sports & Outdoors,2024-02-20,164.157445064748,3,492.472335194244,147.7417005582732,Credit Card
INV1299,Branch B,Naypyidaw,2450,Normal,Male,Home & Garden,2024-02-07,158.06292066870805,4,632.2516826748322,189.67550480244964,Credit Card
INV1300,Branch B,Mandalay,1115,Normal,Male,Sports & Outdoors,2024-01-24,247.9736397262101,8,1983.7891178096809,595.1367353429042,Credit Card
INV1301,Branch C,Mandalay,2186,Normal,Male,Food & Beverages,2024-02-20,127.32491035716505,9,1145.9241932144855,343.77725796434567,E-Wallet
INV1302,Branch A,Yangon,1225,Normal,Male,Food & Beverages,2024-01-10,150.4598836245375,3,451.3796508736125,135.41389526208374,Cash
INV1303,Branch A,Yangon,1229,Member,Male,Sports & Outdoors,2024-03-12,13.876628145224734,6,83.2597688713484,24.977930661404518,Cash
INV1304,Branch A,Mandalay,1181,Normal,Female,Fashion,2024-01-21,128.82437856845235,5,644.1218928422618,193.23656785267852,Cash
INV1305,Branch A,Mandalay,2272,Normal,Male,Fashion,2024-03-10,197.85452755559922,6,1187.1271653335953,356.1381496000786,Credit Card
INV1306,Branch B,Mandalay,2341,Normal,Female,Sports & Outdoors,2024-03-25,14.497415881711733,4,57.98966352684693,17.39689905805408,Cash
INV1307,Branch A,Naypyidaw,1209,Member,Female,Home & Garden,2024-02-26,91.4557699040107,6,548.7346194240641,164.62038582721922,Cash
INV1308,Branch C,Naypyidaw,2415,Member,Male,Health & Beauty,2024-02-08,70.30734419392309,7,492.1514093574616,147.64542280723848,Cash
INV1309,Branch C,Mandalay,1095,Member,Male,Fashion,2024-03-28,22.175774383780585,9,199.58196945402526,59.874590836207574,Credit Card
INV1310,Branch A,Naypyidaw,1893,Member,Male,Electronics,2024-02-02,148.98542607521588,7,1042.8979825265112,312.86939475795333,Cash
INV1311,Branch A,Naypyidaw,1755,Member,Female,Food & Beverages,2024-02-28,62.699755036165385,6,376.1985302169923,112.85955906509768,Credit Card
INV1312,Branch C,Yangon,2109,Member,Male,Sports & Outdoors,2024-01-18,225.49364649310024,1,225.49364649310024,67.64809394793006,Cash
INV1313,Branch C,Mandalay,1414,Member,Female,Electronics,2024-02-25,255.89908629137105,2,511.7981725827421,153.53945177482262,Cash
INV1314,Branch B,Mandalay,1393,Normal,Male,Sports & Outdoors,2024-02-26,168.21970297405286,1,168.21970297405286,50.46591089221586,Cash
INV1315,Branch C,Naypyidaw,1695,Normal,Male,Food & Beverages,2024-03-16,294.69512933113106,9,2652.2561639801797,795.676849194054,Credit Card
INV1316,Branch B,Mandalay,1843,Normal,Female,Food & Beverages,2024-02-17,140.63878572647263,9,1265.7490715382537,379.7247214614761,Credit Card
INV1317,Branch B,Yangon,1603,Member,Female,Fashion,2024-02-11,158.8767809652255,7,1112.1374667565785,333.64124002697355,Cash
INV1318,Branch B,Yangon,1581,Member,Male,Fashion,2024-01-27,296.87314864774754,2,593.7462972954951,178.12388918864852,E-Wallet
INV1319,Branch B,Yangon,1132,Member,Female,Electronics,2024-03-14,77.14904642986416,6,462.89427857918497,138.8682835737555,Credit Card
INV1320,Branch B,Mandalay,1790,Member,Female,Sports & Outdoors,2024-02-21,283.3383225063025,4,1133.35329002521,340.005987007563,Credit Card
INV1321,Branch A,Mandalay,1648,Member,Female,Food & Beverages,2024-02-11,22.42289098454284,1,22.42289098454284,6.726867295362852,Cash
INV1322,Branch C,Mandalay,2337,Normal,Female,Electronics,2024-02-01,139.45219817632648,1,139.45219817632648,41.83565945289794,E-Wallet
INV1323,Branch B,Mandalay,1220,Normal,Female,Health & Beauty,2024-01-26,30.301018518589075,5,151.50509259294537,45.45152777788361,Cash
INV1324,Branch C,Mandalay,1975,Member,Male,Electronics,2024-01-25,221.47807544495646,2,442.9561508899129,132.88684526697386,Credit Card
INV1325,Branch C,Yangon,2461,Member,Male,Home & Garden,2024-03-15,186.43859140520516,4,745.7543656208206,223.7263096862462,Credit Card
INV1326,Branch B,Naypyidaw,2069,Member,Female,Electronics,2024-01-23,214.92393640560294,1,214.92393640560294,64.47718092168088,Cash
INV1327,Branch A,Yangon,2215,Member,Male,Home & Garden,2024-02-26,118.59931599072492,4,474.3972639628997,142.3191791888699,Cash
INV1328,Branch B,Mandalay,2402,Normal,Male,Home & Garden,2024-02-21,117.14976086910029,6,702.8985652146017,210.8695695643805,E-Wallet
INV1329,Branch A,Yangon,1787,Member,Female,Home & Garden,2024-03-27,23.142590898659435,4,92.57036359463774,27.771109078391323,E-Wallet
INV1330,Branch C,Mandalay,1690,Member,Male,Health & Beauty,2024-01-31,111.48403246359554,1,111.48403246359554,33.44520973907866,Credit Card
INV1331,Branch A,Mandalay,2357,Member,Female,Electronics,2024-03-04,279.49363665599725,7,1956.4554565919807,586.9366369775942,E-Wallet
INV1332,Branch A,Yangon,1038,Member,Female,Electronics,2024-03-11,119.9756957823302,2,239.9513915646604,71.98541746939812,E-Wallet
INV1333,Branch A,Mandalay,2316,Normal,Male,Health & Beauty,2024-02-02,251.0966348043713,9,2259.8697132393418,677.9609139718025,Credit Card
INV1334,Branch C,Naypyidaw,1689,Member,Female,Food & Beverages,2024-03-25,254.27439637748088,3,762.8231891324426,228.84695673973278,Credit Card
INV1335,Branch C,Mandalay,1161,Member,Female,Fashion,2024-01-02,118.23993534997781,8,945.9194827998225,283.7758448399467,Credit Card
INV1336,Branch A,Naypyidaw,2354,Normal,Female,Electronics,2024-01-18,193.27671731489482,8,1546.2137385191586,463.86412155574754,Credit Card
INV1337,Branch A,Naypyidaw,2127,Normal,Female,Fashion,2024-02-16,37.657764659187,3,112.97329397756101,33.891988193268304,Cash
INV1338,Branch B,Mandalay,1160,Normal,Female,Sports & Outdoors,2024-02-02,40.066788412940184,4,160.26715365176074,48.08014609552822,Credit Card
INV1339,Branch A,Yangon,2077,Member,Male,Sports & Outdoors,2024-03-24,24.110722461896863,2,48.221444923793726,14.466433477138118,Credit Card
INV1340,Branch B,Naypyidaw,2057,Member,Male,Health & Beauty,2024-02-04,178.49437707878175,4,713.977508315127,214.1932524945381,Credit Card
INV1341,Branch A,Yangon,1241,Normal,Female,Sports & Outdoors,2024-02-20,133.56058351156815,9,1202.0452516041134,360.613575481234,E-Wallet
INV1342,Branch B,Naypyidaw,1966,Normal,Female,Sports & Outdoors,2024-01-18,168.92938343262963,2,337.85876686525927,101.35763005957777,Credit Card
INV1343,Branch C,Mandalay,1889,Normal,Male,Food & Beverages,2024-03-28,161.1112252474325,3,483.3336757422975,145.00010272268923,Cash
INV1344,Branch A,Mandalay,1112,Normal,Female,Food & Beverages,2024-03-12,111.55886741631178,4,446.23546966524714,133.87064089957414,Cash
INV1345,Branch A,Naypyidaw,2013,Normal,Male,Food & Beverages,2024-01-30,206.46729029880714,5,1032.3364514940358,309.7009354482107,Credit Card
INV1346,Branch A,Mandalay,1317,Normal,Female,Sports & Outdoors,2024-02-13,229.9655454657533,1,229.9655454657533,68.98966363972599,Cash
INV1347,Branch A,Naypyidaw,1022,Member,Female,Health & Beauty,2024-02-22,14.242195074525958,7,99.69536552168171,29.90860965650451,E-Wallet
INV1348,Branch B,Mandalay,1823,Member,Female,Home & Garden,2024-01-10,70.1002669329747,7,490.70186853082294,147.2105605592469,Credit Card
INV1349,Branch A,Yangon,2141,Member,Female,Home & Garden,2024-03-27,216.83840174416767,9,1951.545615697509,585.4636847092527,Cash
INV1350,Branch C,Mandalay,1700,Normal,Female,Fashion,2024-02-21,122.11985006381191,4,488.47940025524764,146.5438200765743,Cash
INV1351,Branch C,Yangon,2018,Normal,Female,Home & Garden,2024-02-18,202.12034461306638,6,1212.7220676783982,363.8166203035194,Credit Card
INV1352,Branch A,Mandalay,2235,Normal,Female,Home & Garden,2024-01-11,110.61917132302194,2,221.2383426460439,66.37150279381316,Cash
INV1353,Branch C,Yangon,2441,Normal,Male,Food & Beverages,2024-03-06,123.31899417559475,4,493.275976702379,147.9827930107137,Credit Card
INV1354,Branch A,Mandalay,2136,Normal,Male,Food & Beverages,2024-02-27,56.016873370008625,2,112.03374674001725,33.610124022005174,Cash
INV1355,Branch A,Yangon,2067,Normal,Male,Sports & Outdoors,2024-03-30,84.8869957031864,5,424.434978515932,127.3304935547796,E-Wallet
INV1356,Branch C,Naypyidaw,1127,Member,Female,Fashion,2024-02-05,185.5694096772003,7,1298.985867740402,389.6957603221206,Cash
INV1357,Branch A,Naypyidaw,1875,Member,Female,Electronics,2024-02-02,135.61730228139825,1,135.61730228139825,40.685190684419474,Cash
INV1358,Branch C,Yangon,1157,Normal,Female,Fashion,2024-02-16,234.5477780539326,7,1641.8344463775281,492.55033391325844,Credit Card
INV1359,Branch B,Mandalay,1826,Member,Female,Fashion,2024-01-13,257.2496369321194,6,1543.4978215927165,463.04934647781494,Cash
INV1360,Branch A,Yangon,2417,Normal,Female,Health & Beauty,2024-02-09,167.07746128286036,6,1002.4647676971622,300.73943030914864,Credit Card
INV1361,Branch B,Mandalay,1851,Member,Female,Sports & Outdoors,2024-03-29,229.89751469625716,8,1839.1801175700573,551.7540352710172,E-Wallet
INV1362,Branch C,Naypyidaw,1511,Normal,Female,Health & Beauty,2024-03-08,99.0023088264253,8,792.0184706114024,237.6055411834207,Credit Card
INV1363,Branch B,Mandalay,1044,Normal,Male,Fashion,2024-02-11,130.34165246602268,6,782.0499147961361,234.61497443884082,Credit Card
INV1364,Branch B,Naypyidaw,2131,Member,Female,Fashion,2024-01-19,216.70552610288098,3,650.1165783086429,195.03497349259288,Cash
INV1365,Branch C,Mandalay,1218,Member,Male,Fashion,2024-03-22,122.0014779169389,5,610.0073895846945,183.00221687540832,E-Wallet
INV1366,Branch B,Mandalay,1442,Normal,Male,Home & Garden,2024-01-19,180.66643119610677,2,361.33286239221354,108.39985871766406,Credit Card
INV1367,Branch B,Mandalay,1314,Normal,Female,Health & Beauty,2024-02-27,63.758105933928334,5,318.79052966964167,95.6371589008925,Cash
INV1368,Branch C,Yangon,1176,Member,Female,Fashion,2024-01-23,183.9336813414444,9,1655.4031320729996,496.6209396218999,Cash
INV1369,Branch B,Yangon,1227,Member,Male,Food & Beverages,2024-02-23,259.8389750957991,1,259.8389750957991,77.95169252873974,Credit Card
INV1370,Branch C,Naypyidaw,1266,Normal,Male,Sports & Outdoors,2024-03-20,261.9054955487934,5,1309.527477743967,392.8582433231901,Cash
INV1371,Branch B,Naypyidaw,1869,Member,Female,Sports & Outdoors,2024-03-05,220.0598778355665,6,1320.359267013399,396.1077801040197,Credit Card
INV1372,Branch C,Yangon,1837,Normal,Female,Food & Beverages,2024-01-12,226.26847993207656,7,1583.8793595245359,475.1638078573607,Credit Card
INV1373,Branch C,Naypyidaw,2402,Normal,Male,Sports & Outdoors,2024-01-24,171.7989590937032,9,1546.1906318433287,463.8571895529986,Credit Card
INV1374,Branch B,Yangon,1488,Normal,Female,Home & Garden,2024-02-03,179.55374614808917,6,1077.322476888535,323.1967430665605,E-Wallet
INV1375,Branch B,Mandalay,1701,Normal,Female,Home & Garden,2024-02-22,48.75866860905022,5,243.7933430452511,73.13800291357533,Credit Card
INV1376,Branch B,Naypyidaw,1686,Member,Female,Electronics,2024-01-08,138.71916464217733,7,971.0341524952413,291.31024574857236,Cash
INV1377,Branch A,Naypyidaw,2313,Member,Male,Electronics,2024-01-18,140.7251223270455,1,140.7251223270455,42.217536698113655,E-Wallet
INV1378,Branch A,Yangon,1995,Member,Male,Electronics,2024-02-26,287.96437234364464,5,1439.8218617182233,431.94655851546696,Cash
INV1379,Branch A,Naypyidaw,1356,Member,Male,Sports & Outdoors,2024-01-05,135.01519016075395,2,270.0303803215079,81.00911409645236,E-Wallet
INV1380,Branch C,Naypyidaw,1871,Member,Female,Home & Garden,2024-01-26,169.30936702179972,4,677.2374680871989,203.17124042615964,E-Wallet
INV1381,Branch B,Mandalay,1203,Member,Female,Home & Garden,2024-01-30,164.64290579093972,7,1152.500340536578,345.7501021609734,E-Wallet
INV1382,Branch C,Naypyidaw,2236,Member,Male,Home & Garden,2024-02-23,194.6608979428549,5,973.3044897142745,291.99134691428236,E-Wallet
INV1383,Branch A,Mandalay,1551,Normal,Male,Food & Beverages,2024-01-13,226.9875210862498,6,1361.925126517499,408.5775379552497,Cash
INV1384,Branch B,Yangon,1322,Member,Male,Home & Garden,2024-03-23,75.26214408955292,2,150.52428817910584,45.15728645373175,Credit Card
INV1385,Branch C,Naypyidaw,1593,Member,Female,Food & Beverages,2024-01-29,163.33008153854635,3,489.9902446156391,146.99707338469173,Cash
INV1386,Branch B,Mandalay,1180,Normal,Male,Electronics,2024-01-03,249.51613512164883,7,1746.6129458515418,523.9838837554626,Credit Card
INV1387,Branch C,Yangon,1498,Member,Male,Electronics,2024-03-30,144.30326701287834,2,288.6065340257567,86.581960207727,Cash
